egoid,term,semester,academic_year,college_year,crn,final_grade,grade_points,is_letter_grade
83568,201320,Spring 2014,2013-2014,Junior,29742,A,4.0,1
83568,201410,Fall 2014,2014-2015,Senior,12996,A,4.0,1
83568,201410,Fall 2014,2014-2015,Senior,20225,A,4.0,1
83568,201420,Spring 2015,2014-2015,Senior,24525,A,4.0,1
83568,201420,Spring 2015,2014-2015,Senior,25316,A,4.0,1
83568,201420,Spring 2015,2014-2015,Senior,26441,A,4.0,1
83568,201420,Spring 2015,2014-2015,Senior,29124,A,4.0,1
83568,201110,Fall 2011,2011-2012,Freshman,10091,A-,3.667,1
83568,201110,Fall 2011,2011-2012,Freshman,16132,A-,3.667,1
83568,201110,Fall 2011,2011-2012,Freshman,18727,A-,3.667,1
83568,201120,Spring 2012,2011-2012,Freshman,22186,A-,3.667,1
83568,201320,Spring 2014,2013-2014,Junior,21829,A-,3.667,1
83568,201410,Fall 2014,2014-2015,Senior,14686,A-,3.667,1
83568,201410,Fall 2014,2014-2015,Senior,15820,A-,3.667,1
83568,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,101005006,AD,,0
83568,201110,Fall 2011,2011-2012,Freshman,10841,B,3.0,1
83568,201120,Spring 2012,2011-2012,Freshman,22348,B,3.0,1
83568,201120,Spring 2012,2011-2012,Freshman,24771,B,3.0,1
83568,201310,Fall 2013,2013-2014,Junior,18557,B,3.0,1
83568,201410,Fall 2014,2014-2015,Senior,15843,B,3.0,1
83568,201120,Spring 2012,2011-2012,Freshman,22353,B+,3.333,1
83568,201320,Spring 2014,2013-2014,Junior,21908,B+,3.333,1
83568,201410,Fall 2014,2014-2015,Senior,15838,B+,3.333,1
83568,201420,Spring 2015,2014-2015,Senior,24895,B+,3.333,1
83568,201110,Fall 2011,2011-2012,Freshman,12181,S,,0
83568,201110,Fall 2011,2011-2012,Freshman,12273,S,,0
83568,201110,Fall 2011,2011-2012,Freshman,13067,S,,0
83568,201110,Fall 2011,2011-2012,Freshman,13162,S,,0
83568,201120,Spring 2012,2011-2012,Freshman,21647,S,,0
83568,201120,Spring 2012,2011-2012,Freshman,22408,S,,0
83568,201120,Spring 2012,2011-2012,Freshman,24631,S,,0
83568,201310,Fall 2013,2013-2014,Junior,11873,S,,0
83568,201310,Fall 2013,2013-2014,Junior,16365,S,,0
83568,201410,Fall 2014,2014-2015,Senior,13590,S,,0
83568,201420,Spring 2015,2014-2015,Senior,29560,S,,0
84472,201110,Fall 2011,2011-2012,Freshman,12797,A,4.0,1
84472,201110,Fall 2011,2011-2012,Freshman,12839,A,4.0,1
84472,201220,Spring 2013,2012-2013,Sophomore,21333,A,4.0,1
84472,201220,Spring 2013,2012-2013,Sophomore,24095,A,4.0,1
84472,201310,Fall 2013,2013-2014,Junior,15541,A,4.0,1
84472,201320,Spring 2014,2013-2014,Junior,21253,A,4.0,1
84472,201320,Spring 2014,2013-2014,Junior,29249,A,4.0,1
84472,201400,Summer 2014,2014-2015,Senior,2293,A,4.0,1
84472,201220,Spring 2013,2012-2013,Sophomore,22230,A-,3.667,1
84472,201220,Spring 2013,2012-2013,Sophomore,23787,A-,3.667,1
84472,201320,Spring 2014,2013-2014,Junior,24999,A-,3.667,1
84472,201320,Spring 2014,2013-2014,Junior,29712,A-,3.667,1
84472,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
84472,201110,Fall 2011,2011-2012,Freshman,101001002,AD,,0
84472,201110,Fall 2011,2011-2012,Freshman,101002005,AD,,0
84472,201110,Fall 2011,2011-2012,Freshman,101003004,AD,,0
84472,201110,Fall 2011,2011-2012,Freshman,101004006,AD,,0
84472,201110,Fall 2011,2011-2012,Freshman,101004007,AD,,0
84472,201120,Spring 2012,2011-2012,Freshman,22689,B,3.0,1
84472,201120,Spring 2012,2011-2012,Freshman,23663,B,3.0,1
84472,201220,Spring 2013,2012-2013,Sophomore,24090,B,3.0,1
84472,201310,Fall 2013,2013-2014,Junior,10990,B,3.0,1
84472,201310,Fall 2013,2013-2014,Junior,14821,B,3.0,1
84472,201320,Spring 2014,2013-2014,Junior,23521,B,3.0,1
84472,201400,Summer 2014,2014-2015,Senior,1217,B,3.0,1
84472,201410,Fall 2014,2014-2015,Senior,16219,B,3.0,1
84472,201420,Spring 2015,2014-2015,Senior,25098,B,3.0,1
84472,201420,Spring 2015,2014-2015,Senior,30462,B,3.0,1
84472,201210,Fall 2012,2012-2013,Sophomore,13113,B-,2.667,1
84472,201220,Spring 2013,2012-2013,Sophomore,21626,B-,2.667,1
84472,201310,Fall 2013,2013-2014,Junior,12509,B-,2.667,1
84472,201410,Fall 2014,2014-2015,Senior,19931,B-,2.667,1
84472,201420,Spring 2015,2014-2015,Senior,29982,B-,2.667,1
84472,201110,Fall 2011,2011-2012,Freshman,13066,B+,3.333,1
84472,201110,Fall 2011,2011-2012,Freshman,14269,B+,3.333,1
84472,201120,Spring 2012,2011-2012,Freshman,23359,B+,3.333,1
84472,201120,Spring 2012,2011-2012,Freshman,25318,B+,3.333,1
84472,201210,Fall 2012,2012-2013,Sophomore,14306,B+,3.333,1
84472,201210,Fall 2012,2012-2013,Sophomore,18620,B+,3.333,1
84472,201310,Fall 2013,2013-2014,Junior,11335,B+,3.333,1
84472,201310,Fall 2013,2013-2014,Junior,16920,B+,3.333,1
84472,201410,Fall 2014,2014-2015,Senior,14466,B+,3.333,1
84472,201410,Fall 2014,2014-2015,Senior,15075,B+,3.333,1
84472,201110,Fall 2011,2011-2012,Freshman,12472,C,2.0,1
84472,201210,Fall 2012,2012-2013,Sophomore,14302,C,2.0,1
84472,201420,Spring 2015,2014-2015,Senior,24688,C-,1.667,1
84472,201110,Fall 2011,2011-2012,Freshman,10841,C+,2.333,1
84472,201120,Spring 2012,2011-2012,Freshman,22348,C+,2.333,1
84472,201120,Spring 2012,2011-2012,Freshman,23894,C+,2.333,1
84472,201210,Fall 2012,2012-2013,Sophomore,11893,C+,2.333,1
84472,201210,Fall 2012,2012-2013,Sophomore,12820,C+,2.333,1
84472,201220,Spring 2013,2012-2013,Sophomore,20205,C+,2.333,1
84472,201320,Spring 2014,2013-2014,Junior,23849,C+,2.333,1
84472,201410,Fall 2014,2014-2015,Senior,14463,C+,2.333,1
84472,201110,Fall 2011,2011-2012,Freshman,13067,S,,0
84472,201110,Fall 2011,2011-2012,Freshman,13156,S,,0
84472,201120,Spring 2012,2011-2012,Freshman,24638,S,,0
84472,201210,Fall 2012,2012-2013,Sophomore,12781,S,,0
84472,201220,Spring 2013,2012-2013,Sophomore,21908,S,,0
84472,201220,Spring 2013,2012-2013,Sophomore,22239,S,,0
84472,201310,Fall 2013,2013-2014,Junior,12628,S,,0
84472,201320,Spring 2014,2013-2014,Junior,23623,S,,0
84472,201410,Fall 2014,2014-2015,Senior,12475,S,,0
84472,201420,Spring 2015,2014-2015,Senior,21710,S,,0
85596,201110,Fall 2011,2011-2012,Freshman,11353,A,4.0,1
85596,201120,Spring 2012,2011-2012,Freshman,21311,A,4.0,1
85596,201120,Spring 2012,2011-2012,Freshman,22195,A,4.0,1
85596,201120,Spring 2012,2011-2012,Freshman,24654,A,4.0,1
85596,201210,Fall 2012,2012-2013,Sophomore,10637,A,4.0,1
85596,201210,Fall 2012,2012-2013,Sophomore,12298,A,4.0,1
85596,201210,Fall 2012,2012-2013,Sophomore,14264,A,4.0,1
85596,201220,Spring 2013,2012-2013,Sophomore,22431,A,4.0,1
85596,201220,Spring 2013,2012-2013,Sophomore,22606,A,4.0,1
85596,201220,Spring 2013,2012-2013,Sophomore,24163,A,4.0,1
85596,201220,Spring 2013,2012-2013,Sophomore,25163,A,4.0,1
85596,201310,Fall 2013,2013-2014,Junior,11417,A,4.0,1
85596,201310,Fall 2013,2013-2014,Junior,14025,A,4.0,1
85596,201310,Fall 2013,2013-2014,Junior,19988,A,4.0,1
85596,201320,Spring 2014,2013-2014,Junior,21976,A,4.0,1
85596,201320,Spring 2014,2013-2014,Junior,22269,A,4.0,1
85596,201320,Spring 2014,2013-2014,Junior,23884,A,4.0,1
85596,201320,Spring 2014,2013-2014,Junior,23892,A,4.0,1
85596,201410,Fall 2014,2014-2015,Senior,15900,A,4.0,1
85596,201420,Spring 2015,2014-2015,Senior,20720,A,4.0,1
85596,201420,Spring 2015,2014-2015,Senior,25742,A,4.0,1
85596,201110,Fall 2011,2011-2012,Freshman,10709,A-,3.667,1
85596,201110,Fall 2011,2011-2012,Freshman,16132,A-,3.667,1
85596,201110,Fall 2011,2011-2012,Freshman,18672,A-,3.667,1
85596,201120,Spring 2012,2011-2012,Freshman,20273,A-,3.667,1
85596,201210,Fall 2012,2012-2013,Sophomore,10844,A-,3.667,1
85596,201210,Fall 2012,2012-2013,Sophomore,11510,A-,3.667,1
85596,201210,Fall 2012,2012-2013,Sophomore,12297,A-,3.667,1
85596,201220,Spring 2013,2012-2013,Sophomore,20444,A-,3.667,1
85596,201220,Spring 2013,2012-2013,Sophomore,22151,A-,3.667,1
85596,201300,Summer 2013,2013-2014,Junior,2777,A-,3.667,1
85596,201310,Fall 2013,2013-2014,Junior,10174,A-,3.667,1
85596,201310,Fall 2013,2013-2014,Junior,12396,A-,3.667,1
85596,201310,Fall 2013,2013-2014,Junior,18580,A-,3.667,1
85596,201320,Spring 2014,2013-2014,Junior,20629,A-,3.667,1
85596,201320,Spring 2014,2013-2014,Junior,22264,A-,3.667,1
85596,201320,Spring 2014,2013-2014,Junior,22268,A-,3.667,1
85596,201410,Fall 2014,2014-2015,Senior,10010,A-,3.667,1
85596,201410,Fall 2014,2014-2015,Senior,11918,A-,3.667,1
85596,201410,Fall 2014,2014-2015,Senior,19524,A-,3.667,1
85596,201420,Spring 2015,2014-2015,Senior,20862,A-,3.667,1
85596,201420,Spring 2015,2014-2015,Senior,26952,A-,3.667,1
85596,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
85596,201110,Fall 2011,2011-2012,Freshman,10870,B,3.0,1
85596,201120,Spring 2012,2011-2012,Freshman,21058,B+,3.333,1
85596,201300,Summer 2013,2013-2014,Junior,4119,B+,3.333,1
85596,201410,Fall 2014,2014-2015,Senior,12054,B+,3.333,1
85596,201410,Fall 2014,2014-2015,Senior,17273,B+,3.333,1
85596,201420,Spring 2015,2014-2015,Senior,29369,B+,3.333,1
85596,201110,Fall 2011,2011-2012,Freshman,12273,S,,0
85596,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
85596,201120,Spring 2012,2011-2012,Freshman,22037,S,,0
85596,201120,Spring 2012,2011-2012,Freshman,24632,S,,0
85596,201210,Fall 2012,2012-2013,Sophomore,12175,S,,0
85596,201220,Spring 2013,2012-2013,Sophomore,21908,S,,0
85596,201220,Spring 2013,2012-2013,Sophomore,21909,S,,0
85596,201310,Fall 2013,2013-2014,Junior,12061,S,,0
85596,201420,Spring 2015,2014-2015,Senior,24281,S,,0
85970,201110,Fall 2011,2011-2012,Freshman,18550,A,4.0,1
85970,201210,Fall 2012,2012-2013,Sophomore,11879,A,4.0,1
85970,201220,Spring 2013,2012-2013,Sophomore,20239,A,4.0,1
85970,201220,Spring 2013,2012-2013,Sophomore,20264,A,4.0,1
85970,201310,Fall 2013,2013-2014,Junior,12701,A,4.0,1
85970,201320,Spring 2014,2013-2014,Junior,20246,A,4.0,1
85970,201320,Spring 2014,2013-2014,Junior,20254,A,4.0,1
85970,201320,Spring 2014,2013-2014,Junior,24573,A,4.0,1
85970,201410,Fall 2014,2014-2015,Senior,11680,A,4.0,1
85970,201410,Fall 2014,2014-2015,Senior,17832,A,4.0,1
85970,201420,Spring 2015,2014-2015,Senior,20232,A,4.0,1
85970,201420,Spring 2015,2014-2015,Senior,21968,A,4.0,1
85970,201420,Spring 2015,2014-2015,Senior,29197,A,4.0,1
85970,201110,Fall 2011,2011-2012,Freshman,12472,A-,3.667,1
85970,201110,Fall 2011,2011-2012,Freshman,12848,A-,3.667,1
85970,201120,Spring 2012,2011-2012,Freshman,22349,A-,3.667,1
85970,201310,Fall 2013,2013-2014,Junior,12700,A-,3.667,1
85970,201310,Fall 2013,2013-2014,Junior,13924,A-,3.667,1
85970,201310,Fall 2013,2013-2014,Junior,14955,A-,3.667,1
85970,201320,Spring 2014,2013-2014,Junior,23344,A-,3.667,1
85970,201410,Fall 2014,2014-2015,Senior,11406,A-,3.667,1
85970,201420,Spring 2015,2014-2015,Senior,23450,A-,3.667,1
85970,201420,Spring 2015,2014-2015,Senior,30154,A-,3.667,1
85970,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
85970,201110,Fall 2011,2011-2012,Freshman,101001002,AD,,0
85970,201110,Fall 2011,2011-2012,Freshman,201001001,AD,,0
85970,201110,Fall 2011,2011-2012,Freshman,201002002,AD,,0
85970,201110,Fall 2011,2011-2012,Freshman,201003003,AD,,0
85970,201120,Spring 2012,2011-2012,Freshman,22348,B,3.0,1
85970,201120,Spring 2012,2011-2012,Freshman,24417,B,3.0,1
85970,201210,Fall 2012,2012-2013,Sophomore,10314,B,3.0,1
85970,201220,Spring 2013,2012-2013,Sophomore,21473,B,3.0,1
85970,201220,Spring 2013,2012-2013,Sophomore,24622,B,3.0,1
85970,201310,Fall 2013,2013-2014,Junior,19084,B,3.0,1
85970,201410,Fall 2014,2014-2015,Senior,12110,B,3.0,1
85970,201210,Fall 2012,2012-2013,Sophomore,12616,B-,2.667,1
85970,201210,Fall 2012,2012-2013,Sophomore,13834,B-,2.667,1
85970,201110,Fall 2011,2011-2012,Freshman,11964,B+,3.333,1
85970,201110,Fall 2011,2011-2012,Freshman,13042,B+,3.333,1
85970,201120,Spring 2012,2011-2012,Freshman,20273,B+,3.333,1
85970,201120,Spring 2012,2011-2012,Freshman,22692,B+,3.333,1
85970,201210,Fall 2012,2012-2013,Sophomore,10313,B+,3.333,1
85970,201210,Fall 2012,2012-2013,Sophomore,15138,B+,3.333,1
85970,201220,Spring 2013,2012-2013,Sophomore,29525,B+,3.333,1
85970,201410,Fall 2014,2014-2015,Senior,11241,B+,3.333,1
85970,201220,Spring 2013,2012-2013,Sophomore,22554,C,2.0,1
85970,201310,Fall 2013,2013-2014,Junior,14954,C,2.0,1
85970,201320,Spring 2014,2013-2014,Junior,20261,C,2.0,1
85970,201410,Fall 2014,2014-2015,Senior,20588,C-,1.667,1
85970,201110,Fall 2011,2011-2012,Freshman,10841,C+,2.333,1
85970,201120,Spring 2012,2011-2012,Freshman,22654,C+,2.333,1
85970,201320,Spring 2014,2013-2014,Junior,21230,C+,2.333,1
85970,201110,Fall 2011,2011-2012,Freshman,13154,S,,0
85970,201120,Spring 2012,2011-2012,Freshman,24630,S,,0
85970,201310,Fall 2013,2013-2014,Junior,17148,S,,0
90289,201110,Fall 2011,2011-2012,Freshman,14691,A,4.0,1
90289,201110,Fall 2011,2011-2012,Freshman,18647,A,4.0,1
90289,201120,Spring 2012,2011-2012,Freshman,24502,A,4.0,1
90289,201120,Spring 2012,2011-2012,Freshman,28320,A,4.0,1
90289,201210,Fall 2012,2012-2013,Sophomore,11342,A,4.0,1
90289,201210,Fall 2012,2012-2013,Sophomore,11482,A,4.0,1
90289,201210,Fall 2012,2012-2013,Sophomore,14301,A,4.0,1
90289,201210,Fall 2012,2012-2013,Sophomore,18484,A,4.0,1
90289,201220,Spring 2013,2012-2013,Sophomore,25866,A,4.0,1
90289,201220,Spring 2013,2012-2013,Sophomore,25891,A,4.0,1
90289,201310,Fall 2013,2013-2014,Junior,12509,A,4.0,1
90289,201310,Fall 2013,2013-2014,Junior,16160,A,4.0,1
90289,201310,Fall 2013,2013-2014,Junior,18873,A,4.0,1
90289,201320,Spring 2014,2013-2014,Junior,25305,A,4.0,1
90289,201410,Fall 2014,2014-2015,Senior,15573,A,4.0,1
90289,201410,Fall 2014,2014-2015,Senior,15852,A,4.0,1
90289,201410,Fall 2014,2014-2015,Senior,19696,A,4.0,1
90289,201420,Spring 2015,2014-2015,Senior,24919,A,4.0,1
90289,201110,Fall 2011,2011-2012,Freshman,13066,A-,3.667,1
90289,201120,Spring 2012,2011-2012,Freshman,22160,A-,3.667,1
90289,201120,Spring 2012,2011-2012,Freshman,23663,A-,3.667,1
90289,201120,Spring 2012,2011-2012,Freshman,23895,A-,3.667,1
90289,201210,Fall 2012,2012-2013,Sophomore,10153,A-,3.667,1
90289,201210,Fall 2012,2012-2013,Sophomore,16953,A-,3.667,1
90289,201220,Spring 2013,2012-2013,Sophomore,20738,A-,3.667,1
90289,201220,Spring 2013,2012-2013,Sophomore,23062,A-,3.667,1
90289,201220,Spring 2013,2012-2013,Sophomore,24093,A-,3.667,1
90289,201220,Spring 2013,2012-2013,Sophomore,29255,A-,3.667,1
90289,201310,Fall 2013,2013-2014,Junior,10963,A-,3.667,1
90289,201310,Fall 2013,2013-2014,Junior,11335,A-,3.667,1
90289,201320,Spring 2014,2013-2014,Junior,25670,A-,3.667,1
90289,201410,Fall 2014,2014-2015,Senior,15839,A-,3.667,1
90289,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
90289,201110,Fall 2011,2011-2012,Freshman,11916,B,3.0,1
90289,201210,Fall 2012,2012-2013,Sophomore,18770,B,3.0,1
90289,201220,Spring 2013,2012-2013,Sophomore,20700,B,3.0,1
90289,201310,Fall 2013,2013-2014,Junior,10103,B,3.0,1
90289,201410,Fall 2014,2014-2015,Senior,19524,B,3.0,1
90289,201420,Spring 2015,2014-2015,Senior,29169,B,3.0,1
90289,201420,Spring 2015,2014-2015,Senior,29369,B,3.0,1
90289,201420,Spring 2015,2014-2015,Senior,24364,B-,2.667,1
90289,201110,Fall 2011,2011-2012,Freshman,14269,B+,3.333,1
90289,201120,Spring 2012,2011-2012,Freshman,22049,B+,3.333,1
90289,201210,Fall 2012,2012-2013,Sophomore,14305,B+,3.333,1
90289,201220,Spring 2013,2012-2013,Sophomore,24090,B+,3.333,1
90289,201320,Spring 2014,2013-2014,Junior,20052,B+,3.333,1
90289,201320,Spring 2014,2013-2014,Junior,21115,B+,3.333,1
90289,201410,Fall 2014,2014-2015,Senior,16685,B+,3.333,1
90289,201420,Spring 2015,2014-2015,Senior,23768,P,,0
90289,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
90289,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
90289,201210,Fall 2012,2012-2013,Sophomore,17034,S,,0
90289,201320,Spring 2014,2013-2014,Junior,24347,S,,0
90289,201410,Fall 2014,2014-2015,Senior,17549,S,,0
90844,201220,Spring 2013,2012-2013,Sophomore,26168,A,4.0,1
90844,201420,Spring 2015,2014-2015,Senior,29761,A,4.0,1
90844,201310,Fall 2013,2013-2014,Junior,16685,A-,3.667,1
90844,201410,Fall 2014,2014-2015,Senior,19980,A-,3.667,1
90844,201410,Fall 2014,2014-2015,Senior,19981,A-,3.667,1
91064,201120,Spring 2012,2011-2012,Freshman,21899,A,4.0,1
91064,201210,Fall 2012,2012-2013,Sophomore,13109,A,4.0,1
91064,201220,Spring 2013,2012-2013,Sophomore,24203,A,4.0,1
91064,201310,Fall 2013,2013-2014,Junior,14045,A,4.0,1
91064,201320,Spring 2014,2013-2014,Junior,22537,A,4.0,1
91064,201320,Spring 2014,2013-2014,Junior,23929,A,4.0,1
91064,201110,Fall 2011,2011-2012,Freshman,12194,A-,3.667,1
91064,201110,Fall 2011,2011-2012,Freshman,12577,A-,3.667,1
91064,201220,Spring 2013,2012-2013,Sophomore,29153,A-,3.667,1
91064,201310,Fall 2013,2013-2014,Junior,11631,A-,3.667,1
91064,201310,Fall 2013,2013-2014,Junior,19844,A-,3.667,1
91064,201410,Fall 2014,2014-2015,Senior,14095,A-,3.667,1
91064,201410,Fall 2014,2014-2015,Senior,20166,A-,3.667,1
91064,201420,Spring 2015,2014-2015,Senior,25019,A-,3.667,1
91064,201420,Spring 2015,2014-2015,Senior,29507,A-,3.667,1
91064,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
91064,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
91064,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
91064,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
91064,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
91064,201110,Fall 2011,2011-2012,Freshman,13066,B,3.0,1
91064,201110,Fall 2011,2011-2012,Freshman,14269,B,3.0,1
91064,201120,Spring 2012,2011-2012,Freshman,22163,B,3.0,1
91064,201210,Fall 2012,2012-2013,Sophomore,12147,B,3.0,1
91064,201220,Spring 2013,2012-2013,Sophomore,22470,B,3.0,1
91064,201320,Spring 2014,2013-2014,Junior,29668,B,3.0,1
91064,201410,Fall 2014,2014-2015,Senior,15668,B,3.0,1
91064,201420,Spring 2015,2014-2015,Senior,29451,B,3.0,1
91064,201210,Fall 2012,2012-2013,Sophomore,11342,B-,2.667,1
91064,201310,Fall 2013,2013-2014,Junior,16348,B-,2.667,1
91064,201110,Fall 2011,2011-2012,Freshman,12839,B+,3.333,1
91064,201120,Spring 2012,2011-2012,Freshman,20226,B+,3.333,1
91064,201210,Fall 2012,2012-2013,Sophomore,12082,B+,3.333,1
91064,201210,Fall 2012,2012-2013,Sophomore,18912,B+,3.333,1
91064,201410,Fall 2014,2014-2015,Senior,15698,B+,3.333,1
91064,201410,Fall 2014,2014-2015,Senior,19675,B+,3.333,1
91064,201420,Spring 2015,2014-2015,Senior,25882,B+,3.333,1
91064,201120,Spring 2012,2011-2012,Freshman,23895,C+,2.333,1
91064,201220,Spring 2013,2012-2013,Sophomore,24167,C+,2.333,1
91064,201320,Spring 2014,2013-2014,Junior,29087,C+,2.333,1
91064,201110,Fall 2011,2011-2012,Freshman,12273,S,,0
91064,201110,Fall 2011,2011-2012,Freshman,13067,S,,0
91064,201110,Fall 2011,2011-2012,Freshman,13156,S,,0
91064,201120,Spring 2012,2011-2012,Freshman,22037,S,,0
91064,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
91064,201210,Fall 2012,2012-2013,Sophomore,12175,S,,0
91064,201210,Fall 2012,2012-2013,Sophomore,12781,S,,0
91064,201220,Spring 2013,2012-2013,Sophomore,21062,S,,0
91064,201220,Spring 2013,2012-2013,Sophomore,21904,S,,0
91064,201220,Spring 2013,2012-2013,Sophomore,21908,S,,0
91064,201220,Spring 2013,2012-2013,Sophomore,22220,S,,0
91064,201310,Fall 2013,2013-2014,Junior,12061,S,,0
91064,201310,Fall 2013,2013-2014,Junior,12628,S,,0
91064,201320,Spring 2014,2013-2014,Junior,21795,S,,0
91064,201320,Spring 2014,2013-2014,Junior,21796,S,,0
91064,201320,Spring 2014,2013-2014,Junior,22068,S,,0
91064,201410,Fall 2014,2014-2015,Senior,11942,S,,0
91064,201410,Fall 2014,2014-2015,Senior,12475,S,,0
91064,201420,Spring 2015,2014-2015,Senior,21710,S,,0
91064,201420,Spring 2015,2014-2015,Senior,21713,S,,0
91064,201420,Spring 2015,2014-2015,Senior,21978,S,,0
92070,201110,Fall 2011,2011-2012,Freshman,10799,A,4.0,1
92070,201110,Fall 2011,2011-2012,Freshman,11997,A,4.0,1
92070,201110,Fall 2011,2011-2012,Freshman,15320,A,4.0,1
92070,201120,Spring 2012,2011-2012,Freshman,25488,A,4.0,1
92070,201120,Spring 2012,2011-2012,Freshman,25654,A,4.0,1
92070,201120,Spring 2012,2011-2012,Freshman,28241,A,4.0,1
92070,201120,Spring 2012,2011-2012,Freshman,28695,A,4.0,1
92070,201210,Fall 2012,2012-2013,Sophomore,12077,A,4.0,1
92070,201210,Fall 2012,2012-2013,Sophomore,15343,A,4.0,1
92070,201210,Fall 2012,2012-2013,Sophomore,15745,A,4.0,1
92070,201210,Fall 2012,2012-2013,Sophomore,18621,A,4.0,1
92070,201220,Spring 2013,2012-2013,Sophomore,26296,A,4.0,1
92070,201220,Spring 2013,2012-2013,Sophomore,28580,A,4.0,1
92070,201310,Fall 2013,2013-2014,Junior,11727,A,4.0,1
92070,201310,Fall 2013,2013-2014,Junior,13809,A,4.0,1
92070,201320,Spring 2014,2013-2014,Junior,30505,A,4.0,1
92070,201320,Spring 2014,2013-2014,Junior,30517,A,4.0,1
92070,201320,Spring 2014,2013-2014,Junior,30518,A,4.0,1
92070,201410,Fall 2014,2014-2015,Senior,15095,A,4.0,1
92070,201420,Spring 2015,2014-2015,Senior,27285,A,4.0,1
92070,201420,Spring 2015,2014-2015,Senior,30536,A,4.0,1
92070,201110,Fall 2011,2011-2012,Freshman,11528,A-,3.667,1
92070,201110,Fall 2011,2011-2012,Freshman,12932,A-,3.667,1
92070,201120,Spring 2012,2011-2012,Freshman,24076,A-,3.667,1
92070,201210,Fall 2012,2012-2013,Sophomore,18919,A-,3.667,1
92070,201220,Spring 2013,2012-2013,Sophomore,23168,A-,3.667,1
92070,201220,Spring 2013,2012-2013,Sophomore,24936,A-,3.667,1
92070,201220,Spring 2013,2012-2013,Sophomore,28800,A-,3.667,1
92070,201310,Fall 2013,2013-2014,Junior,14878,A-,3.667,1
92070,201310,Fall 2013,2013-2014,Junior,18830,A-,3.667,1
92070,201320,Spring 2014,2013-2014,Junior,30507,A-,3.667,1
92070,201320,Spring 2014,2013-2014,Junior,30519,A-,3.667,1
92070,201410,Fall 2014,2014-2015,Senior,12424,A-,3.667,1
92070,201410,Fall 2014,2014-2015,Senior,15698,A-,3.667,1
92070,201420,Spring 2015,2014-2015,Senior,29129,A-,3.667,1
92070,201110,Fall 2011,2011-2012,Freshman,201001001,AD,,0
92070,201110,Fall 2011,2011-2012,Freshman,201002002,AD,,0
92070,201110,Fall 2011,2011-2012,Freshman,201003003,AD,,0
